FSIPost
Falmouth Scientific, Inc.
1140 Route 28A, PO Box 315
Cataumet, MA 02534-0315 U.S.A.
Phone: (508) 564 - 7640
FAX:   (508) 564 - 7643

Calibrated Data Text File: C:\deproas_meso\d2_7050.txt

    SCANS     PRES        TEMP        COND        OXCU        OXTM        FLUO        OBS        SAL*        DEN*        SV*        DEPTH*   
   4949      2.5145     22.6611     52.1745   1521.0000    171.0000      0.0000     98.0000     36.1920     24.9467   1529.9299      2.4930
   4950      2.4695     22.6611     52.1751   1521.0000    171.0000      0.0000     98.0000     36.1925     24.9468   1529.9297      2.4483
   4951      2.4815     22.6606     52.1750   1521.0000    171.0000      0.0000     98.0000     36.1928     24.9473   1529.9290      2.4602
   4952      2.4888     22.6606     52.1750   1521.0000    171.0000      0.0000     98.0000     36.1928     24.9473   1529.9291      2.4674
   4953      2.4932     22.6606     52.1746   1521.0000    171.0000      0.0000     98.0000     36.1925     24.9471   1529.9288      2.4718
   4954      2.4565     22.6606     52.1743   1521.0000    171.0000      0.0000     98.0000     36.1923     24.9468   1529.9280      2.4354
   4955      2.4343     22.6601     52.1742   1521.0000    171.0000      0.0000     98.0000     36.1926     24.9471   1529.9266      2.4134
   4956      2.4208     22.6601     52.1745   1521.0000    171.0000      0.0000     98.0000     36.1928     24.9472   1529.9266      2.4000
   4957      2.3733     22.6601     52.1746   1509.0000    171.0000      0.0000    131.0000     36.1930     24.9471   1529.9260      2.3529
   4958      2.3444     22.6601     52.1748   1509.0000    171.0000      0.0000    131.0000     36.1931     24.9470   1529.9257      2.3243
   4959      2.3270     22.6596     52.1744   1509.0000    171.0000      0.0000    131.0000     36.1932     24.9472   1529.9243      2.3070
   4960      2.3163     22.6591     52.1742   1509.0000    171.0000      0.0000    131.0000     36.1935     24.9475   1529.9231      2.2965
   4961      2.3493     22.6591     52.1741   1509.0000    171.0000      0.0000    131.0000     36.1934     24.9476   1529.9236      2.3291
   4962      2.3692     22.6591     52.1740   1528.0000    171.0000      0.0000     95.0000     36.1933     24.9476   1529.9238      2.3489
   4963      2.3813     22.6591     52.1740   1528.0000    171.0000      0.0000     95.0000     36.1933     24.9477   1529.9240      2.3609
   4964      2.3493     22.6591     52.1736   1528.0000    171.0000      0.0000     95.0000     36.1930     24.9473   1529.9231      2.3292
   4965      2.3299     22.6591     52.1745   1528.0000    171.0000      0.0000     95.0000     36.1937     24.9478   1529.9236      2.3099
   4966      2.3575     22.6591     52.1747   1528.0000    171.0000      0.0000     95.0000     36.1938     24.9480   1529.9242      2.3373
   4967      2.3742     22.6591     52.1748   1528.0000    171.0000      0.0000     95.0000     36.1939     24.9481   1529.9246      2.3539
   4968      2.3450     22.6591     52.1748   1528.0000    171.0000      0.0000     95.0000     36.1940     24.9480   1529.9241      2.3249
   4969      2.2880     22.6591     52.1745   1528.0000    171.0000      0.0000     95.0000     36.1937     24.9476   1529.9229      2.2683
   4970      2.2927     22.6591     52.1743   1528.0000    171.0000      0.0000     95.0000     36.1935     24.9475   1529.9227      2.2730
   4971      2.2956     22.6591     52.1745   1528.0000    171.0000      0.0000     95.0000     36.1937     24.9476   1529.9230      2.2759
   4972      2.2973     22.6591     52.1751   1523.0000    171.0000      0.0000    108.0000     36.1942     24.9480   1529.9236      2.2776
   4973      2.2984     22.6591     52.1754   1523.0000    171.0000      0.0000    108.0000     36.1944     24.9482   1529.9238      2.2787
   4974      2.2990     22.6591     52.1748   1523.0000    171.0000      0.0000    108.0000     36.1940     24.9478   1529.9233      2.2793
   4975      2.2601     22.6591     52.1745   1523.0000    171.0000      0.0000    108.0000     36.1937     24.9475   1529.9224      2.2407
   4976      2.2364     22.6596     52.1746   1523.0000    171.0000      0.0000    108.0000     36.1935     24.9470   1529.9230      2.2172
   4977      2.2614     22.6596     52.1748   1538.0000    171.0000      0.0000     90.0000     36.1935     24.9472   1529.9235      2.2420
   4978      2.2766     22.6596     52.1744   1538.0000    171.0000      0.0000     90.0000     36.1933     24.9470   1529.9235      2.2571
   4979      2.3252     22.6591     52.1738   1538.0000    171.0000      0.0000     90.0000     36.1932     24.9473   1529.9230      2.3052
   4980      2.3546     22.6591     52.1735   1538.0000    171.0000      0.0000     90.0000     36.1929     24.9472   1529.9231      2.3344
   4981      2.3331     22.6591     52.1729   1538.0000    171.0000      0.0000     90.0000     36.1924     24.9468   1529.9222      2.3131
   4982      2.3201     22.6591     52.1717   1538.0000    171.0000      0.0000     90.0000     36.1915     24.9461   1529.9210      2.3002
   4983      2.3122     22.6586     52.1710   1538.0000    171.0000      0.0000     90.0000     36.1914     24.9461   1529.9194      2.2924
   4984      2.3074     22.6576     52.1706   1538.0000    171.0000      0.0000     90.0000     36.1919     24.9467   1529.9174      2.2876
   4985      2.3045     22.6576     52.1707   1538.0000    171.0000      0.0000     90.0000     36.1920     24.9468   1529.9175      2.2847
   4986      2.3421     22.6571     52.1708   1538.0000    171.0000      0.0000     90.0000     36.1925     24.9474   1529.9172      2.3220
   4987      2.4042     22.6566     52.1708   1527.0000    171.0000      0.0000     91.0000     36.1929     24.9482   1529.9175      2.3836
   4988      2.4419     22.6561     52.1709   1527.0000    171.0000      0.0000     91.0000     36.1933     24.9488   1529.9174      2.4210
   4989      2.4254     22.6561     52.1709   1527.0000    171.0000      0.0000     91.0000     36.1934     24.9488   1529.9171      2.4046
   4990      2.4941     22.6561     52.1709   1527.0000    171.0000      0.0000     91.0000     36.1933     24.9490   1529.9182      2.4727
   4991      2.5358     22.6561     52.1709   1527.0000    171.0000      0.0000     91.0000     36.1933     24.9492   1529.9189      2.5140
   4992      2.5610     22.6561     52.1709   1523.0000    170.0000      0.0000     89.0000     36.1933     24.9493   1529.9193      2.5391
   4993      2.5764     22.6561     52.1709   1523.0000    170.0000      0.0000     89.0000     36.1933     24.9494   1529.9196      2.5543
   4994      2.5857     22.6566     52.1705   1523.0000    170.0000      0.0000     89.0000     36.1926     24.9487   1529.9202      2.5635
   4995      2.6307     22.6566     52.1719   1523.0000    170.0000      0.0000     89.0000     36.1936     24.9497   1529.9221      2.6081
   4996      2.6579     22.6571     52.1723   1523.0000    170.0000      0.0000     89.0000     36.1935     24.9496   1529.9237      2.6351
   4997      2.6745     22.6571     52.1725   1523.0000    170.0000      0.0000     89.0000     36.1937     24.9498   1529.9242      2.6515
   4998      2.6845     22.6576     52.1727   1523.0000    170.0000      0.0000     89.0000     36.1934     24.9495   1529.9253      2.6615
   4999      2.7300     22.6576     52.1732   1523.0000    170.0000      0.0000     89.0000     36.1938     24.9500   1529.9265      2.7065
   5000      2.7575     22.6581     52.1735   1523.0000    170.0000      0.0000     89.0000     36.1936     24.9498   1529.9280      2.7339
   5001      2.7742     22.6581     52.1736   1523.0000    170.0000      0.0000     89.0000     36.1937     24.9500   1529.9285      2.7504
   5002      2.7844     22.6586     52.1738   1520.0000    171.0000      0.0000    205.0000     36.1934     24.9496   1529.9296      2.7605
   5003      2.7905     22.6586     52.1742   1520.0000    171.0000      0.0000    205.0000     36.1938     24.9499   1529.9301      2.7666
   5004      2.7943     22.6591     52.1745   1520.0000    171.0000      0.0000    205.0000     36.1936     24.9496   1529.9312      2.7703
   5005      2.7965     22.6591     52.1751   1520.0000    171.0000      0.0000    205.0000     36.1940     24.9500   1529.9316      2.7725
   5006      2.7979     22.6591     52.1754   1520.0000    171.0000      0.0000    205.0000     36.1943     24.9502   1529.9320      2.7739
   5007      2.7594     22.6591     52.1752   1536.0000    171.0000      0.0000    104.0000     36.1941     24.9499   1529.9312      2.7357
   5008      2.7360     22.6591     52.1747   1536.0000    171.0000      0.0000    104.0000     36.1937     24.9495   1529.9304      2.7125
   5009      2.7218     22.6586     52.1736   1536.0000    171.0000      0.0000    104.0000     36.1933     24.9493   1529.9283      2.6985
   5010      2.7132     22.6586     52.1737   1536.0000    171.0000      0.0000    104.0000     36.1934     24.9493   1529.9283      2.6900
   5011      2.7080     22.6586     52.1734   1536.0000    171.0000      0.0000    104.0000     36.1932     24.9491   1529.9280      2.6848
   5012      2.6655     22.6581     52.1732   1536.0000    171.0000      0.0000    104.0000     36.1934     24.9493   1529.9263      2.6427
   5013      2.6397     22.6581     52.1727   1536.0000    171.0000      0.0000    104.0000     36.1930     24.9489   1529.9254      2.6171
   5014      2.6241     22.6581     52.1724   1536.0000    171.0000      0.0000    104.0000     36.1928     24.9486   1529.9249      2.6016
   5015      2.6146     22.6576     52.1730   1536.0000    171.0000      0.0000    104.0000     36.1937     24.9494   1529.9244      2.5922
   5016      2.6089     22.6576     52.1734   1536.0000    171.0000      0.0000    104.0000     36.1940     24.9496   1529.9247      2.5865
   5017      2.5660     22.6571     52.1732   1531.0000    171.0000      0.0000     97.0000     36.1943     24.9498   1529.9230      2.5440
   5018      2.5401     22.6571     52.1727   1531.0000    171.0000      0.0000     97.0000     36.1939     24.9494   1529.9221      2.5183
   5019      2.4849     22.6571     52.1724   1531.0000    171.0000      0.0000     97.0000     36.1937     24.9490   1529.9210      2.4636
   5020      2.4515     22.6566     52.1726   1531.0000    171.0000      0.0000     97.0000     36.1943     24.9494   1529.9198      2.4305
   5021      2.4312     22.6566     52.1727   1531.0000    171.0000      0.0000     97.0000     36.1944     24.9494   1529.9196      2.4104
   5022      2.4190     22.6566     52.1724   1527.0000    171.0000      0.0000    102.0000     36.1941     24.9492   1529.9191      2.3982
   5023      2.4115     22.6566     52.1718   1527.0000    171.0000      0.0000    102.0000     36.1937     24.9488   1529.9185      2.3908
   5024      2.4070     22.6566     52.1707   1527.0000    171.0000      0.0000    102.0000     36.1928     24.9481   1529.9175      2.3863
   5025      2.4042     22.6566     52.1708   1527.0000    171.0000      0.0000    102.0000     36.1929     24.9481   1529.9175      2.3836
   5026      2.4419     22.6566     52.1708   1527.0000    171.0000      0.0000    102.0000     36.1929     24.9483   1529.9181      2.4210
   5027      2.4648     22.6566     52.1709   1527.0000    171.0000      0.0000    102.0000     36.1929     24.9484   1529.9186      2.4436
   5028      2.4786     22.6566     52.1709   1527.0000    171.0000      0.0000    102.0000     36.1929     24.9485   1529.9188      2.4574
   5029      2.4870     22.6566     52.1713   1527.0000    171.0000      0.0000    102.0000     36.1932     24.9488   1529.9193      2.4657
   5030      2.4921     22.6571     52.1719   1527.0000    171.0000      0.0000    102.0000     36.1933     24.9487   1529.9208      2.4708
   5031      2.5346     22.6571     52.1723   1527.0000    171.0000      0.0000    102.0000     36.1936     24.9491   1529.9218      2.5128
   5032      2.5997     22.6576     52.1730   1524.0000    171.0000      0.0000     90.0000     36.1937     24.9493   1529.9242      2.5774
   5033      2.6785     22.6581     52.1733   1524.0000    171.0000      0.0000     90.0000     36.1935     24.9494   1529.9266      2.6555
   5034      2.7263     22.6591     52.1740   1524.0000    171.0000      0.0000     90.0000     36.1932     24.9490   1529.9296      2.7029
   5035      2.7553     22.6591     52.1747   1524.0000    171.0000      0.0000     90.0000     36.1938     24.9496   1529.9308      2.7317
   5036      2.8516     22.6596     52.1756   1524.0000    171.0000      0.0000     90.0000     36.1940     24.9501   1529.9338      2.8271
   5037      2.9100     22.6601     52.1765   1515.0000    170.0000      0.0000     98.0000     36.1943     24.9504   1529.9364      2.8850
   5038      2.9847     22.6606     52.1767   1515.0000    170.0000      0.0000     98.0000     36.1939     24.9503   1529.9386      2.9591
   5039      3.0301     22.6616     52.1764   1515.0000    170.0000      0.0000     98.0000     36.1929     24.9494   1529.9408      3.0041
   5040      3.0576     22.6621     52.1766   1515.0000    170.0000      0.0000     98.0000     36.1926     24.9492   1529.9423      3.0314
   5041      3.0743     22.6616     52.1763   1515.0000    170.0000      0.0000     98.0000     36.1928     24.9496   1529.9414      3.0479
   5042      3.1237     22.6616     52.1758   1515.0000    170.0000      0.0000     98.0000     36.1924     24.9494   1529.9418      3.0969
   5043      3.1538     22.6616     52.1750   1515.0000    170.0000      0.0000     98.0000     36.1918     24.9491   1529.9417      3.1267
   5044      3.1719     22.6616     52.1750   1515.0000    170.0000      0.0000     98.0000     36.1917     24.9492   1529.9419      3.1447
   5045      3.2223     22.6616     52.1758   1515.0000    170.0000      0.0000     98.0000     36.1923     24.9498   1529.9434      3.1947
   5046      3.2922     22.6616     52.1758   1515.0000    170.0000      0.0000     98.0000     36.1923     24.9502   1529.9446      3.2640
   5047      3.3346     22.6616     52.1759   1516.0000    171.0000      0.0000    111.0000     36.1924     24.9504   1529.9453      3.3060
   5048      3.3604     22.6616     52.1759   1516.0000    171.0000      0.0000    111.0000     36.1924     24.9505   1529.9458      3.3315
   5049      3.4153     22.6616     52.1763   1516.0000    171.0000      0.0000    111.0000     36.1927     24.9509   1529.9470      3.3860
   5050      3.4486     22.6616     52.1765   1516.0000    171.0000      0.0000    111.0000     36.1929     24.9512   1529.9478      3.4190
   5051      3.5082     22.6616     52.1771   1516.0000    171.0000      0.0000    111.0000     36.1933     24.9518   1529.9492      3.4781
   5052      3.5443     22.6616     52.1774   1524.0000    170.0000      0.0000    102.0000     36.1935     24.9521   1529.9501      3.5139
   5053      3.5662     22.6616     52.1776   1524.0000    170.0000      0.0000    102.0000     36.1937     24.9523   1529.9506      3.5356
   5054      3.6189     22.6616     52.1773   1524.0000    170.0000      0.0000    102.0000     36.1934     24.9524   1529.9512      3.5878
   5055      3.6508     22.6616     52.1776   1524.0000    170.0000      0.0000    102.0000     36.1936     24.9527   1529.9519      3.6195
   5056      3.7095     22.6616     52.1777   1524.0000    170.0000      0.0000    102.0000     36.1937     24.9530   1529.9530      3.6777
   5057      3.7451     22.6616     52.1778   1524.0000    170.0000      0.0000    102.0000     36.1937     24.9532   1529.9536      3.7130
   5058      3.7667     22.6616     52.1774   1524.0000    170.0000      0.0000    102.0000     36.1935     24.9531   1529.9537      3.7344
   5059      3.7798     22.6616     52.1768   1524.0000    170.0000      0.0000    102.0000     36.1930     24.9527   1529.9534      3.7474
   5060      3.7878     22.6616     52.1769   1524.0000    170.0000      0.0000    102.0000     36.1930     24.9528   1529.9536      3.7552
   5061      3.8319     22.6616     52.1765   1524.0000    170.0000      0.0000    102.0000     36.1927     24.9528   1529.9540      3.7990
   5062      3.8587     22.6616     52.1763   1513.0000    171.0000      0.0000     86.0000     36.1925     24.9527   1529.9542      3.8256
   5063      3.9143     22.6616     52.1761   1513.0000    171.0000      0.0000     86.0000     36.1924     24.9529   1529.9550      3.8807
   5064      3.9480     22.6616     52.1764   1513.0000    171.0000      0.0000     86.0000     36.1926     24.9532   1529.9558      3.9141
   5065      4.0078     22.6616     52.1766   1513.0000    171.0000      0.0000     86.0000     36.1927     24.9535   1529.9569      3.9734
   5066      4.0441     22.6616     52.1767   1513.0000    171.0000      0.0000     86.0000     36.1928     24.9538   1529.9576      4.0094
   5067      4.0661     22.6616     52.1768   1506.0000    171.0000      0.0000     99.0000     36.1929     24.9539   1529.9581      4.0312
   5068      4.0794     22.6611     52.1769   1506.0000    171.0000      0.0000     99.0000     36.1933     24.9544   1529.9575      4.0444
   5069      4.0875     22.6611     52.1765   1506.0000    171.0000      0.0000     99.0000     36.1930     24.9542   1529.9573      4.0524
   5070      4.1318     22.6611     52.1771   1506.0000    171.0000      0.0000     99.0000     36.1934     24.9548   1529.9585      4.0963
   5071      4.1586     22.6611     52.1770   1506.0000    171.0000      0.0000     99.0000     36.1934     24.9548   1529.9590      4.1229
   5072      4.1749     22.6611     52.1766   1506.0000    171.0000      0.0000     99.0000     36.1930     24.9547   1529.9589      4.1391
   5073      4.2241     22.6611     52.1763   1506.0000    171.0000      0.0000     99.0000     36.1928     24.9547   1529.9594      4.1879
   5074      4.2540     22.6611     52.1762   1506.0000    171.0000      0.0000     99.0000     36.1927     24.9547   1529.9597      4.2175
   5075      4.2721     22.6611     52.1765   1506.0000    171.0000      0.0000     99.0000     36.1929     24.9550   1529.9603      4.2354
   5076      4.3224     22.6611     52.1770   1506.0000    171.0000      0.0000     99.0000     36.1934     24.9555   1529.9617      4.2853
   5077      4.3923     22.6616     52.1774   1510.0000    172.0000      0.0000    109.0000     36.1932     24.9556   1529.9639      4.3546
   5078      4.4347     22.6621     52.1780   1510.0000    172.0000      0.0000    109.0000     36.1932     24.9556   1529.9659      4.3966
   5079      4.4997     22.6626     52.1784   1510.0000    172.0000      0.0000    109.0000     36.1931     24.9557   1529.9681      4.4611
   5080      4.4998     22.6626     52.1786   1510.0000    172.0000      0.0000    109.0000     36.1933     24.9558   1529.9684      4.4612
   5081      4.5392     22.6626     52.1787   1510.0000    172.0000      0.0000    109.0000     36.1933     24.9560   1529.9691      4.5003
   5082      4.6025     22.6626     52.1784   1522.0000    171.0000      0.0000     92.0000     36.1931     24.9561   1529.9698      4.5630
   5083      4.6409     22.6626     52.1782   1522.0000    171.0000      0.0000     92.0000     36.1929     24.9561   1529.9703      4.6010
   5084      4.7035     22.6626     52.1785   1522.0000    171.0000      0.0000     92.0000     36.1931     24.9566   1529.9716      4.6631
   5085      4.7415     22.6631     52.1791   1522.0000    171.0000      0.0000     92.0000     36.1931     24.9566   1529.9735      4.7008
   5086      4.7645     22.6626     52.1794   1522.0000    171.0000      0.0000     92.0000     36.1938     24.9573   1529.9734      4.7236
   5087      4.7785     22.6626     52.1792   1522.0000    171.0000      0.0000     92.0000     36.1936     24.9573   1529.9734      4.7374
   5088      4.7869     22.6631     52.1791   1522.0000    171.0000      0.0000     92.0000     36.1931     24.9568   1529.9742      4.7458
   5089      4.8314     22.6631     52.1790   1522.0000    171.0000      0.0000     92.0000     36.1931     24.9569   1529.9750      4.7899
   5090      4.8584     22.6631     52.1798   1522.0000    171.0000      0.0000     92.0000     36.1936     24.9575   1529.9761      4.8167
   5091      4.9141     22.6631     52.1798   1522.0000    171.0000      0.0000     92.0000     36.1937     24.9578   1529.9771      4.8719
   5092      4.9479     22.6631     52.1795   1505.0000    171.0000      0.0000     99.0000     36.1934     24.9577   1529.9773      4.9054
   5093      4.9684     22.6631     52.1793   1505.0000    171.0000      0.0000     99.0000     36.1932     24.9576   1529.9774      4.9258
   5094      4.9808     22.6631     52.1791   1505.0000    171.0000      0.0000     99.0000     36.1931     24.9576   1529.9775      4.9381
   5095      5.0277     22.6636     52.1790   1505.0000    171.0000      0.0000     99.0000     36.1926     24.9573   1529.9790      4.9846
   5096      5.0562     22.6631     52.1794   1505.0000    171.0000      0.0000     99.0000     36.1933     24.9581   1529.9790      5.0128
   5097      5.0734     22.6631     52.1800   1527.0000    170.0000      0.0000     94.0000     36.1937     24.9585   1529.9797      5.0299
   5098      5.0839     22.6631     52.1800   1527.0000    170.0000      0.0000     94.0000     36.1937     24.9585   1529.9799      5.0402
   5099      5.1296     22.6631     52.1792   1527.0000    170.0000      0.0000     94.0000     36.1931     24.9582   1529.9800      5.0855
   5100      5.1573     22.6631     52.1795   1527.0000    170.0000      0.0000     94.0000     36.1933     24.9585   1529.9807      5.1130
   5101      5.2134     22.6636     52.1796   1527.0000    170.0000      0.0000     94.0000     36.1930     24.9584   1529.9825      5.1687
   5102      5.2475     22.6636     52.1794   1527.0000    170.0000      0.0000     94.0000     36.1928     24.9584   1529.9829      5.2024
   5103      5.2682     22.6636     52.1792   1527.0000    170.0000      0.0000     94.0000     36.1926     24.9584   1529.9830      5.2229
   5104      5.2413     22.6631     52.1791   1527.0000    170.0000      0.0000     94.0000     36.1930     24.9586   1529.9817      5.1963
   5105      5.2251     22.6636     52.1794   1527.0000    170.0000      0.0000     94.0000     36.1928     24.9583   1529.9825      5.1802
   5106      5.2546     22.6636     52.1792   1527.0000    170.0000      0.0000     94.0000     36.1927     24.9583   1529.9829      5.2094
   5107      5.2724     22.6636     52.1791   1527.0000    170.0000      0.0000     94.0000     36.1926     24.9583   1529.9830      5.2272
   5108      5.3226     22.6636     52.1786   1521.0000    172.0000      0.0000    104.0000     36.1922     24.9583   1529.9835      5.2769
   5109      5.3137     22.6636     52.1787   1521.0000    172.0000      0.0000    104.0000     36.1923     24.9583   1529.9834      5.2681
   5110      5.3083     22.6631     52.1788   1521.0000    172.0000      0.0000    104.0000     36.1927     24.9588   1529.9825      5.2628
   5111      5.3050     22.6636     52.1789   1521.0000    172.0000      0.0000    104.0000     36.1924     24.9583   1529.9834      5.2595
   5112      5.3031     22.6636     52.1789   1522.0000    171.0000      0.0000    101.0000     36.1924     24.9583   1529.9834      5.2575
   5113      5.3019     22.6636     52.1789   1522.0000    171.0000      0.0000    101.0000     36.1924     24.9583   1529.9834      5.2563
   5114      5.3405     22.6631     52.1789   1522.0000    171.0000      0.0000    101.0000     36.1928     24.9589   1529.9832      5.2946
   5115      5.3639     22.6631     52.1793   1522.0000    171.0000      0.0000    101.0000     36.1931     24.9593   1529.9839      5.3178
   5116      5.3781     22.6631     52.1792   1522.0000    171.0000      0.0000    101.0000     36.1930     24.9592   1529.9840      5.3319
   5117      5.3867     22.6631     52.1787   1522.0000    171.0000      0.0000    101.0000     36.1926     24.9590   1529.9838      5.3405
   5118      5.4313     22.6626     52.1784   1522.0000    171.0000      0.0000    101.0000     36.1928     24.9595   1529.9834      5.3847
   5119      5.4583     22.6626     52.1786   1522.0000    171.0000      0.0000    101.0000     36.1929     24.9597   1529.9840      5.4115
   5120      5.4747     22.6631     52.1791   1522.0000    171.0000      0.0000    101.0000     36.1929     24.9596   1529.9856      5.4277
   5121      5.5240     22.6626     52.1790   1522.0000    171.0000      0.0000    101.0000     36.1933     24.9602   1529.9855      5.4766
   5122      5.5933     22.6631     52.1790   1521.0000    171.0000      0.0000    110.0000     36.1928     24.9600   1529.9874      5.5452
   5123      5.6746     22.6631     52.1794   1521.0000    171.0000      0.0000    110.0000     36.1930     24.9606   1529.9890      5.6259
   5124      5.7239     22.6636     52.1804   1521.0000    171.0000      0.0000    110.0000     36.1934     24.9609   1529.9916      5.6748
   5125      5.7932     22.6636     52.1810   1521.0000    171.0000      0.0000    110.0000     36.1939     24.9616   1529.9932      5.7435
   5126      5.8352     22.6641     52.1810   1521.0000    171.0000      0.0000    110.0000     36.1934     24.9613   1529.9946      5.7851
   5127      5.9001     22.6641     52.1805   1531.0000    171.0000      0.0000     92.0000     36.1931     24.9613   1529.9954      5.8494
   5128      5.9394     22.6641     52.1799   1531.0000    171.0000      0.0000     92.0000     36.1925     24.9611   1529.9955      5.8884
   5129      6.0026     22.6641     52.1795   1531.0000    171.0000      0.0000     92.0000     36.1922     24.9611   1529.9962      5.9510
   5130      6.0409     22.6641     52.1801   1531.0000    171.0000      0.0000     92.0000     36.1926     24.9616   1529.9973      5.9890
   5131      6.1035     22.6636     52.1796   1531.0000    171.0000      0.0000     92.0000     36.1927     24.9620   1529.9971      6.0511
   5132      6.1415     22.6636     52.1790   1531.0000    171.0000      0.0000     92.0000     36.1921     24.9618   1529.9972      6.0887
   5133      6.2038     22.6631     52.1785   1531.0000    171.0000      0.0000     92.0000     36.1922     24.9622   1529.9969      6.1506
   5134      6.2417     22.6631     52.1791   1531.0000    171.0000      0.0000     92.0000     36.1926     24.9627   1529.9980      6.1881
   5135      6.3040     22.6631     52.1794   1531.0000    171.0000      0.0000     92.0000     36.1929     24.9632   1529.9994      6.2498
   5136      6.3811     22.6631     52.1796   1531.0000    171.0000      0.0000     92.0000     36.1930     24.9636   1530.0009      6.3263
   5137      6.4672     22.6626     52.1797   1536.0000    171.0000      0.0000     93.0000     36.1935     24.9645   1530.0015      6.4117
   5138      6.5588     22.6631     52.1798   1536.0000    171.0000      0.0000     93.0000     36.1931     24.9644   1530.0039      6.5025
   5139      6.6537     22.6631     52.1799   1536.0000    171.0000      0.0000     93.0000     36.1931     24.9648   1530.0055      6.5966
   5140      6.7113     22.6636     52.1807   1536.0000    171.0000      0.0000     93.0000     36.1933     24.9651   1530.0079      6.6536
   5141      6.7462     22.6636     52.1812   1536.0000    171.0000      0.0000     93.0000     36.1937     24.9655   1530.0089      6.6882
   5142      6.8067     22.6636     52.1811   1540.0000    171.0000      0.0000    100.0000     36.1936     24.9657   1530.0099      6.7482
   5143      6.8828     22.6636     52.1806   1540.0000    171.0000      0.0000    100.0000     36.1932     24.9658   1530.0107      6.8236
   5144      6.9682     22.6641     52.1796   1540.0000    171.0000      0.0000    100.0000     36.1919     24.9650   1530.0120      6.9084
   5145      7.0201     22.6641     52.1805   1540.0000    171.0000      0.0000    100.0000     36.1926     24.9658   1530.0137      6.9598
   5146      7.0515     22.6641     52.1814   1540.0000    171.0000      0.0000    100.0000     36.1934     24.9665   1530.0150      6.9910
   5147      7.1099     22.6646     52.1820   1540.0000    171.0000      0.0000    100.0000     36.1934     24.9666   1530.0172      7.0489
   5148      7.1847     22.6646     52.1824   1540.0000    171.0000      0.0000    100.0000     36.1936     24.9671   1530.0188      7.1230
   5149      7.2694     22.6646     52.1826   1540.0000    171.0000      0.0000    100.0000     36.1938     24.9676   1530.0204      7.2070
   5150      7.3208     22.6646     52.1827   1540.0000    171.0000      0.0000    100.0000     36.1938     24.9679   1530.0214      7.2579
   5151      7.3520     22.6646     52.1824   1540.0000    171.0000      0.0000    100.0000     36.1936     24.9678   1530.0216      7.2888
   5152      7.3709     22.6646     52.1822   1527.0000    171.0000      0.0000    100.0000     36.1934     24.9678   1530.0217      7.3075
   5153      7.4217     22.6646     52.1821   1527.0000    171.0000      0.0000    100.0000     36.1933     24.9679   1530.0225      7.3579
   5154      7.4918     22.6641     52.1824   1527.0000    171.0000      0.0000    100.0000     36.1940     24.9689   1530.0231      7.4275
   5155      7.5737     22.6646     52.1822   1527.0000    171.0000      0.0000    100.0000     36.1934     24.9686   1530.0250      7.5087
   5156      7.6234     22.6641     52.1821   1527.0000    171.0000      0.0000    100.0000     36.1937     24.9692   1530.0249      7.5579
   5157      7.6536     22.6641     52.1820   1521.0000    171.0000      0.0000    126.0000     36.1936     24.9693   1530.0254      7.5878
   5158      7.6718     22.6641     52.1816   1521.0000    171.0000      0.0000    126.0000     36.1933     24.9691   1530.0253      7.6059
   5159      7.6829     22.6636     52.1805   1521.0000    171.0000      0.0000    126.0000     36.1929     24.9690   1530.0237      7.6169
   5160      7.7290     22.6636     52.1811   1521.0000    171.0000      0.0000    126.0000     36.1933     24.9695   1530.0249      7.6626
   5161      7.7569     22.6636     52.1810   1521.0000    171.0000      0.0000    126.0000     36.1932     24.9696   1530.0254      7.6903
   5162      7.7739     22.6636     52.1810   1521.0000    171.0000      0.0000    126.0000     36.1932     24.9696   1530.0255      7.7071
   5163      7.7842     22.6636     52.1810   1521.0000    171.0000      0.0000    126.0000     36.1931     24.9696   1530.0258      7.7173
   5164      7.7904     22.6636     52.1809   1521.0000    171.0000      0.0000    126.0000     36.1931     24.9697   1530.0258      7.7235
   5165      7.8335     22.6636     52.1813   1521.0000    171.0000      0.0000    126.0000     36.1934     24.9701   1530.0269      7.7662
   5166      7.8597     22.6636     52.1816   1521.0000    171.0000      0.0000    126.0000     36.1936     24.9703   1530.0275      7.7921
   5167      7.8755     22.6636     52.1817   1519.0000    171.0000      0.0000    104.0000     36.1937     24.9705   1530.0278      7.8079
   5168      7.8852     22.6636     52.1814   1519.0000    171.0000      0.0000    104.0000     36.1935     24.9703   1530.0277      7.8174
   5169      7.9303     22.6636     52.1812   1519.0000    171.0000      0.0000    104.0000     36.1933     24.9704   1530.0283      7.8622
   5170      7.9184     22.6636     52.1819   1519.0000    171.0000      0.0000    104.0000     36.1938     24.9707   1530.0287      7.8504
   5171      7.9112     22.6641     52.1819   1519.0000    171.0000      0.0000    104.0000     36.1934     24.9703   1530.0294      7.8432
   5172      7.9461     22.6641     52.1815   1526.0000    171.0000      0.0000    100.0000     36.1931     24.9702   1530.0297      7.8778
   5173      7.9673     22.6641     52.1809   1526.0000    171.0000      0.0000    100.0000     36.1926     24.9699   1530.0295      7.8989
   5174      7.9802     22.6641     52.1801   1526.0000    171.0000      0.0000    100.0000     36.1920     24.9695   1530.0291      7.9116
