FSIPost
Falmouth Scientific, Inc.
1140 Route 28A, PO Box 315
Cataumet, MA 02534-0315 U.S.A.
Phone: (508) 564 - 7640
FAX:   (508) 564 - 7643

Calibrated Data Text File: C:\deproas_meso\d2_7049.txt

    SCANS     PRES        TEMP        COND        OXCU        OXTM        FLUO        OBS        SAL*        DEN*        SV*        DEPTH*   
   2068      2.1695     22.5711     51.5038   1755.0000    201.0000      0.0000    607.0000     35.7427     24.6297   1529.2000      2.1509
   2069      2.1815     22.5711     51.5047   1755.0000    201.0000      0.0000    607.0000     35.7433     24.6303   1529.2008      2.1628
   2070      2.1888     22.5711     51.5049   1755.0000    201.0000      0.0000    607.0000     35.7435     24.6304   1529.2010      2.1700
   2071      2.1932     22.5711     51.5065   1755.0000    201.0000      0.0000    607.0000     35.7447     24.6314   1529.2026      2.1744
   2072      2.1959     22.5716     51.5071   1755.0000    201.0000      0.0000    607.0000     35.7448     24.6313   1529.2040      2.1770
   2073      2.1975     22.5716     51.5071   1755.0000    201.0000      0.0000    607.0000     35.7448     24.6313   1529.2040      2.1786
   2074      2.2378     22.5716     51.5067   1755.0000    201.0000      0.0000    607.0000     35.7445     24.6313   1529.2043      2.2186
   2075      2.2623     22.5716     51.5064   1755.0000    201.0000      0.0000    607.0000     35.7443     24.6312   1529.2045      2.2429
   2076      2.3165     22.5711     51.5067   1755.0000    201.0000      0.0000    607.0000     35.7448     24.6320   1529.2047      2.2966
   2077      2.3493     22.5711     51.5064   1755.0000    201.0000      0.0000    607.0000     35.7446     24.6320   1529.2051      2.3292
   2078      2.3693     22.5711     51.5063   1747.0000    201.0000      0.0000    666.0000     35.7445     24.6320   1529.2053      2.3489
   2079      2.3814     22.5711     51.5062   1747.0000    201.0000      0.0000    666.0000     35.7444     24.6320   1529.2054      2.3609
   2080      2.3887     22.5706     51.5061   1747.0000    201.0000      0.0000    666.0000     35.7448     24.6325   1529.2046      2.3682
   2081      2.4325     22.5701     51.5061   1747.0000    201.0000      0.0000    666.0000     35.7452     24.6331   1529.2045      2.4116
   2082      2.4591     22.5701     51.5061   1747.0000    201.0000      0.0000    666.0000     35.7452     24.6332   1529.2050      2.4380
   2083      2.4752     22.5696     51.5057   1748.0000    200.0000      0.0000    735.0000     35.7452     24.6334   1529.2040      2.4539
   2084      2.4849     22.5696     51.5054   1748.0000    200.0000      0.0000    735.0000     35.7450     24.6333   1529.2040      2.4636
   2085      2.4909     22.5696     51.5049   1748.0000    200.0000      0.0000    735.0000     35.7446     24.6330   1529.2036      2.4695
   2086      2.4945     22.5691     51.5054   1748.0000    200.0000      0.0000    735.0000     35.7454     24.6338   1529.2032      2.4731
   2087      2.4966     22.5696     51.5060   1748.0000    200.0000      0.0000    735.0000     35.7455     24.6337   1529.2046      2.4752
   2088      2.4980     22.5696     51.5064   1748.0000    200.0000      0.0000    735.0000     35.7458     24.6340   1529.2050      2.4765
   2089      2.4988     22.5696     51.5067   1748.0000    200.0000      0.0000    735.0000     35.7460     24.6341   1529.2052      2.4773
   2090      2.4993     22.5696     51.5064   1748.0000    200.0000      0.0000    735.0000     35.7458     24.6340   1529.2051      2.4778
   2091      2.4995     22.5696     51.5067   1748.0000    200.0000      0.0000    735.0000     35.7460     24.6341   1529.2052      2.4781
   2092      2.4997     22.5691     51.5072   1748.0000    200.0000      0.0000    735.0000     35.7468     24.6349   1529.2048      2.4783
   2093      2.4605     22.5691     51.5076   1762.0000    200.0000    559.0000    647.0000     35.7471     24.6350   1529.2045      2.4394
   2094      2.4367     22.5696     51.5078   1762.0000    200.0000    559.0000    647.0000     35.7469     24.6345   1529.2051      2.4158
   2095      2.4223     22.5696     51.5079   1762.0000    200.0000    559.0000    647.0000     35.7470     24.6345   1529.2050      2.4015
   2096      2.4528     22.5696     51.5076   1762.0000    200.0000    559.0000    647.0000     35.7467     24.6345   1529.2052      2.4318
   2097      2.4714     22.5701     51.5078   1762.0000    200.0000    559.0000    647.0000     35.7464     24.6342   1529.2065      2.4502
   2098      2.4433     22.5701     51.5079   1754.0000    200.0000      0.0000    992.0000     35.7466     24.6342   1529.2062      2.4223
   2099      2.4263     22.5706     51.5076   1754.0000    200.0000      0.0000    992.0000     35.7459     24.6334   1529.2064      2.4055
   2100      2.4159     22.5706     51.5070   1754.0000    200.0000      0.0000    992.0000     35.7454     24.6331   1529.2058      2.3952
   2101      2.4097     22.5706     51.5062   1754.0000    200.0000      0.0000    992.0000     35.7449     24.6326   1529.2051      2.3890
   2102      2.4059     22.5706     51.5050   1754.0000    200.0000      0.0000    992.0000     35.7439     24.6318   1529.2040      2.3852
   2103      2.4036     22.5706     51.5042   1754.0000    200.0000      0.0000    992.0000     35.7433     24.6314   1529.2032      2.3829
   2104      2.4022     22.5701     51.5038   1754.0000    200.0000      0.0000    992.0000     35.7434     24.6316   1529.2020      2.3815
   2105      2.4013     22.5696     51.5039   1754.0000    200.0000      0.0000    992.0000     35.7439     24.6321   1529.2013      2.3807
   2106      2.4008     22.5691     51.5040   1754.0000    200.0000      0.0000    992.0000     35.7443     24.6326   1529.2004      2.3802
   2107      2.3611     22.5691     51.5044   1754.0000    200.0000      0.0000    992.0000     35.7447     24.6327   1529.2002      2.3409
   2108      2.2977     22.5686     51.5047   1755.0000    200.0000    174.0000    653.0000     35.7453     24.6330   1529.1985      2.2780
   2109      2.2593     22.5686     51.5048   1755.0000    200.0000    174.0000    653.0000     35.7455     24.6330   1529.1980      2.2399
   2110      2.2360     22.5686     51.5045   1755.0000    200.0000    174.0000    653.0000     35.7452     24.6327   1529.1974      2.2168
   2111      2.2612     22.5681     51.5043   1755.0000    200.0000    174.0000    653.0000     35.7455     24.6331   1529.1968      2.2418
   2112      2.2764     22.5681     51.5038   1755.0000    200.0000    174.0000    653.0000     35.7451     24.6329   1529.1967      2.2569
   2113      2.2857     22.5681     51.5031   1740.0000    200.0000      0.0000    673.0000     35.7445     24.6325   1529.1962      2.2661
   2114      2.2913     22.5676     51.5023   1740.0000    200.0000      0.0000    673.0000     35.7443     24.6325   1529.1947      2.2717
   2115      2.2947     22.5676     51.5014   1740.0000    200.0000      0.0000    673.0000     35.7436     24.6320   1529.1941      2.2751
   2116      2.3362     22.5671     51.5013   1740.0000    200.0000      0.0000    673.0000     35.7439     24.6325   1529.1937      2.3161
   2117      2.3219     22.5661     51.5012   1740.0000    200.0000      0.0000    673.0000     35.7447     24.6333   1529.1918      2.3020
   2118      2.3133     22.5646     51.5000   1740.0000    200.0000      0.0000    673.0000     35.7449     24.6339   1529.1881      2.2935
   2119      2.3081     22.5626     51.4973   1740.0000    200.0000      0.0000    673.0000     35.7445     24.6341   1529.1824      2.2883
   2120      2.3442     22.5601     51.4925   1740.0000    200.0000      0.0000    673.0000     35.7427     24.6337   1529.1746      2.3241
   2121      2.3662     22.5546     51.4876   1740.0000    200.0000      0.0000    673.0000     35.7434     24.6359   1529.1616      2.3459
   2122      2.3795     22.5501     51.4835   1740.0000    200.0000      0.0000    673.0000     35.7439     24.6376   1529.1508      2.3591
   2123      2.3876     22.5456     51.4798   1749.0000    200.0000      0.0000    691.0000     35.7447     24.6395   1529.1401      2.3671
   2124      2.4318     22.5416     51.4763   1749.0000    200.0000      0.0000    691.0000     35.7453     24.6413   1529.1312      2.4109
   2125      2.4586     22.5371     51.4735   1749.0000    200.0000      0.0000    691.0000     35.7467     24.6438   1529.1217      2.4375
   2126      2.4749     22.5356     51.4686   1749.0000    200.0000      0.0000    691.0000     35.7442     24.6423   1529.1152      2.4537
   2127      2.4848     22.5326     51.4613   1749.0000    200.0000      0.0000    691.0000     35.7409     24.6408   1529.1041      2.4635
   2128      2.5301     22.5276     51.4518   1742.0000    200.0000      0.0000    754.0000     35.7376     24.6398   1529.0884      2.5084
   2129      2.5576     22.5211     51.4397   1742.0000    200.0000      0.0000    754.0000     35.7334     24.6387   1529.0675      2.5357
   2130      2.5743     22.5126     51.4245   1742.0000    200.0000      0.0000    754.0000     35.7285     24.6375   1529.0405      2.5522
   2131      2.5844     22.5001     51.4098   1742.0000    200.0000      0.0000    754.0000     35.7273     24.6401   1529.0071      2.5622
   2132      2.6299     22.4886     51.3989   1742.0000    200.0000      0.0000    754.0000     35.7282     24.6443   1528.9791      2.6073
   2133      2.6575     22.4786     51.3927   1742.0000    200.0000      0.0000    754.0000     35.7315     24.6498   1528.9575      2.6347
   2134      2.6742     22.4706     51.3913   1742.0000    200.0000      0.0000    754.0000     35.7370     24.6563   1528.9431      2.6513
   2135      2.6844     22.4641     51.3952   1742.0000    200.0000      0.0000    754.0000     35.7453     24.6645   1528.9357      2.6613
   2136      2.7299     22.4601     51.3951   1742.0000    200.0000      0.0000    754.0000     35.7486     24.6683   1528.9297      2.7064
   2137      2.7181     22.4566     51.3983   1742.0000    200.0000      0.0000    754.0000     35.7539     24.6733   1528.9263      2.6948
   2138      2.7110     22.4526     51.4002   1752.0000    200.0000      0.0000    763.0000     35.7587     24.6781   1528.9211      2.6877
   2139      2.7460     22.4476     51.3982   1752.0000    200.0000      0.0000    763.0000     35.7612     24.6816   1528.9116      2.7225
   2140      2.8459     22.4426     51.3911   1752.0000    200.0000      0.0000    763.0000     35.7597     24.6823   1528.8987      2.8215
   2141      2.8672     22.4441     51.3899   1752.0000    200.0000      0.0000    763.0000     35.7576     24.6803   1528.9005      2.8426
   2142      2.9588     22.4441     51.3880   1752.0000    200.0000      0.0000    763.0000     35.7561     24.6796   1528.9004      2.9334
   2143      3.0144     22.4441     51.3861   1746.0000    200.0000      0.0000    782.0000     35.7546     24.6787   1528.8997      2.9885
   2144      3.0481     22.4446     51.3849   1746.0000    200.0000      0.0000    782.0000     35.7532     24.6776   1528.9000      3.0219
   2145      3.0291     22.4446     51.3842   1746.0000    200.0000      0.0000    782.0000     35.7527     24.6772   1528.8992      3.0032
   2146      3.0177     22.4436     51.3846   1746.0000    200.0000      0.0000    782.0000     35.7538     24.6782   1528.8976      2.9918
   2147      3.0107     22.4426     51.3844   1746.0000    200.0000      0.0000    782.0000     35.7545     24.6790   1528.8956      2.9849
   2148      3.0065     22.4421     51.3843   1746.0000    200.0000      0.0000    782.0000     35.7548     24.6794   1528.8947      2.9807
   2149      3.0039     22.4421     51.3842   1746.0000    200.0000      0.0000    782.0000     35.7547     24.6793   1528.8945      2.9782
   2150      3.0417     22.4426     51.3846   1746.0000    200.0000      0.0000    782.0000     35.7546     24.6792   1528.8964      3.0156
   2151      3.0253     22.4426     51.3856   1746.0000    200.0000      0.0000    782.0000     35.7554     24.6798   1528.8969      2.9994
   2152      3.0547     22.4431     51.3866   1746.0000    200.0000      0.0000    782.0000     35.7557     24.6800   1528.8990      3.0285
   2153      3.0725     22.4436     51.3880   1756.0000    201.0000      0.0000    798.0000     35.7564     24.6805   1528.9014      3.0462
   2154      3.0440     22.4436     51.3900   1756.0000    201.0000      0.0000    798.0000     35.7580     24.6816   1528.9027      3.0179
   2155      2.9873     22.4441     51.3928   1756.0000    201.0000      0.0000    798.0000     35.7598     24.6825   1528.9050      2.9617
   2156      2.9530     22.4446     51.3941   1756.0000    201.0000      0.0000    798.0000     35.7604     24.6827   1528.9064      2.9276
   2157      2.9321     22.4456     51.3969   1756.0000    201.0000      0.0000    798.0000     35.7618     24.6834   1528.9102      2.9070
   2158      2.8801     22.4466     51.4005   1754.0000    200.0000      0.0000    771.0000     35.7638     24.6844   1528.9141      2.8554
   2159      2.8486     22.4481     51.4043   1754.0000    200.0000      0.0000    771.0000     35.7656     24.6852   1528.9193      2.8242
   2160      2.8295     22.4496     51.4082   1754.0000    200.0000      0.0000    771.0000     35.7674     24.6860   1528.9249      2.8052
   2161      2.8179     22.4516     51.4125   1754.0000    200.0000      0.0000    771.0000     35.7691     24.6867   1528.9318      2.7937
   2162      2.8108     22.4546     51.4186   1754.0000    200.0000      0.0000    771.0000     35.7715     24.6876   1528.9420      2.7867
   2163      2.7672     22.4586     51.4259   1754.0000    200.0000      0.0000    771.0000     35.7739     24.6881   1528.9542      2.7435
   2164      2.7408     22.4626     51.4342   1754.0000    200.0000      0.0000    771.0000     35.7771     24.6894   1528.9677      2.7173
   2165      2.6854     22.4676     51.4432   1754.0000    200.0000      0.0000    771.0000     35.7801     24.6899   1528.9829      2.6623
   2166      2.6518     22.4731     51.4585   1754.0000    200.0000      0.0000    771.0000     35.7875     24.6939   1529.0048      2.6290
   2167      2.6314     22.4801     51.4694   1754.0000    200.0000      0.0000    771.0000     35.7903     24.6939   1529.0254      2.6088
   2168      2.5797     22.4926     51.4779   1757.0000    201.0000      0.0000    712.0000     35.7867     24.6874   1529.0529      2.5576
   2169      2.5483     22.5096     51.4851   1757.0000    201.0000      0.0000    712.0000     35.7783     24.6760   1529.0870      2.5265
   2170      2.4900     22.5321     51.4918   1757.0000    201.0000      0.0000    712.0000     35.7651     24.6593   1529.1295      2.4686
   2171      2.4152     22.5386     51.4958   1757.0000    201.0000      0.0000    712.0000     35.7630     24.6555   1529.1427      2.3945
   2172      2.3305     22.5441     51.4983   1757.0000    201.0000      0.0000    712.0000     35.7604     24.6516   1529.1526      2.3105
   2173      2.2792     22.5481     51.4998   1768.0000    200.0000      0.0000    692.0000     35.7583     24.6487   1529.1597      2.2596
   2174      2.2087     22.5511     51.5003   1768.0000    200.0000      0.0000    692.0000     35.7563     24.6460   1529.1641      2.1897
   2175      2.2053     22.5536     51.5006   1768.0000    200.0000      0.0000    692.0000     35.7545     24.6439   1529.1685      2.1863
   2176      2.2032     22.5561     51.5008   1768.0000    200.0000      0.0000    692.0000     35.7526     24.6417   1529.1727      2.1843
   2177      2.1626     22.5576     51.5013   1768.0000    200.0000      0.0000    692.0000     35.7518     24.6405   1529.1750      2.1440
   2178      2.0986     22.5586     51.5012   1768.0000    200.0000      0.0000    692.0000     35.7509     24.6392   1529.1755      2.0806
   2179      2.0598     22.5596     51.5008   1768.0000    200.0000      0.0000    692.0000     35.7497     24.6379   1529.1763      2.0421
   2180      2.0756     22.5606     51.4997   1768.0000    200.0000      0.0000    692.0000     35.7481     24.6364   1529.1772      2.0578
   2181      2.0459     22.5611     51.4995   1768.0000    200.0000      0.0000    692.0000     35.7475     24.6357   1529.1774      2.0283
   2182      2.0672     22.5616     51.4993   1768.0000    200.0000      0.0000    692.0000     35.7470     24.6353   1529.1785      2.0494
   2183      2.0801     22.5616     51.4980   1755.0000    200.0000      0.0000    685.0000     35.7460     24.6346   1529.1776      2.0622
   2184      2.0879     22.5606     51.4949   1755.0000    200.0000      0.0000    685.0000     35.7443     24.6336   1529.1733      2.0700
   2185      2.0927     22.5581     51.4891   1755.0000    200.0000      0.0000    685.0000     35.7418     24.6325   1529.1642      2.0747
   2186      2.0956     22.5551     51.4851   1755.0000    200.0000      0.0000    685.0000     35.7412     24.6329   1529.1559      2.0776
   2187      2.0973     22.5526     51.4843   1755.0000    200.0000      0.0000    685.0000     35.7426     24.6347   1529.1510      2.0793
   2188      2.1377     22.5511     51.4842   1765.0000    199.0000      0.0000    692.0000     35.7438     24.6361   1529.1490      2.1194
   2189      2.1622     22.5506     51.4830   1765.0000    199.0000      0.0000    692.0000     35.7432     24.6360   1529.1476      2.1437
   2190      2.1771     22.5516     51.4795   1765.0000    199.0000      0.0000    692.0000     35.7396     24.6330   1529.1465      2.1584
   2191      2.1861     22.5496     51.4758   1765.0000    199.0000      0.0000    692.0000     35.7384     24.6327   1529.1401      2.1673
   2192      2.1916     22.5486     51.4747   1765.0000    199.0000      0.0000    692.0000     35.7384     24.6330   1529.1377      2.1728
   2193      2.1949     22.5486     51.4764   1765.0000    199.0000      0.0000    692.0000     35.7397     24.6340   1529.1392      2.1761
   2194      2.1969     22.5501     51.4814   1765.0000    199.0000      0.0000    692.0000     35.7424     24.6356   1529.1460      2.1781
   2195      2.2375     22.5526     51.4899   1765.0000    199.0000      0.0000    692.0000     35.7470     24.6386   1529.1581      2.2183
   2196      2.3014     22.5551     51.4939   1765.0000    199.0000      0.0000    692.0000     35.7480     24.6389   1529.1667      2.2817
   2197      2.3402     22.5561     51.4936   1765.0000    199.0000      0.0000    692.0000     35.7469     24.6380   1529.1688      2.3201
   2198      2.4031     22.5536     51.4891   1761.0000    200.0000      0.0000    723.0000     35.7454     24.6378   1529.1617      2.3825
   2199      2.4412     22.5471     51.4804   1761.0000    200.0000      0.0000    723.0000     35.7440     24.6388   1529.1440      2.4203
   2200      2.5037     22.5371     51.4677   1761.0000    200.0000      0.0000    723.0000     35.7422     24.6405   1529.1174      2.4822
   2201      2.5416     22.5311     51.4627   1761.0000    200.0000      0.0000    723.0000     35.7432     24.6432   1529.1038      2.5198
   2202      2.6039     22.5261     51.4574   1761.0000    200.0000      0.0000    723.0000     35.7431     24.6448   1529.0918      2.5816
   2203      2.6417     22.5211     51.4525   1767.0000    199.0000      0.0000    846.0000     35.7434     24.6466   1529.0798      2.6191
   2204      2.6647     22.5156     51.4484   1767.0000    199.0000      0.0000    846.0000     35.7447     24.6493   1529.0675      2.6418
   2205      2.7179     22.5101     51.4448   1767.0000    199.0000      0.0000    846.0000     35.7464     24.6523   1529.0560      2.6946
   2206      2.7109     22.5061     51.4437   1767.0000    199.0000      0.0000    846.0000     35.7488     24.6553   1529.0483      2.6876
   2207      2.7459     22.5026     51.4427   1767.0000    199.0000      0.0000    846.0000     35.7509     24.6580   1529.0421      2.7224
   2208      2.7672     22.5001     51.4417   1767.0000    199.0000      0.0000    846.0000     35.7521     24.6598   1529.0374      2.7435
   2209      2.7801     22.4986     51.4411   1767.0000    199.0000      0.0000    846.0000     35.7529     24.6608   1529.0345      2.7563
   2210      2.7879     22.4976     51.4411   1767.0000    199.0000      0.0000    846.0000     35.7537     24.6618   1529.0331      2.7640
   2211      2.7927     22.4966     51.4419   1767.0000    199.0000      0.0000    846.0000     35.7551     24.6632   1529.0321      2.7687
   2212      2.7956     22.4961     51.4420   1767.0000    199.0000      0.0000    846.0000     35.7556     24.6637   1529.0314      2.7716
   2213      2.7973     22.4956     51.4432   1766.0000    199.0000      0.0000    937.0000     35.7570     24.6649   1529.0316      2.7733
   2214      2.7590     22.4956     51.4467   1766.0000    199.0000      0.0000    937.0000     35.7598     24.6668   1529.0341      2.7353
   2215      2.7358     22.4961     51.4532   1766.0000    199.0000      0.0000    937.0000     35.7644     24.6701   1529.0400      2.7123
   2216      2.7217     22.4971     51.4602   1766.0000    199.0000      0.0000    937.0000     35.7691     24.6733   1529.0476      2.6984
   2217      2.7132     22.4996     51.4676   1766.0000    199.0000      0.0000    937.0000     35.7729     24.6754   1529.0580      2.6899
   2218      2.7080     22.5026     51.4741   1763.0000    200.0000      0.0000    861.0000     35.7755     24.6765   1529.0685      2.6848
   2219      2.7048     22.5066     51.4784   1763.0000    200.0000      0.0000    861.0000     35.7756     24.6755   1529.0789      2.6816
   2220      2.6636     22.5116     51.4803   1763.0000    200.0000      0.0000    861.0000     35.7729     24.6718   1529.0881      2.6407
   2221      2.6779     22.5171     51.4802   1763.0000    200.0000      0.0000    861.0000     35.7683     24.6668   1529.0975      2.6549
   2222      2.6473     22.5221     51.4774   1763.0000    200.0000      0.0000    861.0000     35.7620     24.6605   1529.1030      2.6245
   2223      2.6287     22.5256     51.4729   1763.0000    200.0000      0.0000    861.0000     35.7557     24.6546   1529.1047      2.6061
   2224      2.6174     22.5281     51.4679   1763.0000    200.0000      0.0000    861.0000     35.7497     24.6493   1529.1044      2.5949
   2225      2.6105     22.5291     51.4629   1763.0000    200.0000      0.0000    861.0000     35.7449     24.6454   1529.1017      2.5881
   2226      2.5670     22.5281     51.4590   1763.0000    200.0000      0.0000    861.0000     35.7428     24.6438   1529.0959      2.5450
   2227      2.5407     22.5276     51.4555   1763.0000    200.0000      0.0000    861.0000     35.7405     24.6421   1529.0917      2.5189
   2228      2.5247     22.5256     51.4530   1770.0000    200.0000      0.0000    835.0000     35.7401     24.6423   1529.0859      2.5030
   2229      2.5150     22.5231     51.4511   1770.0000    200.0000      0.0000    835.0000     35.7407     24.6434   1529.0800      2.4934
   2230      2.5091     22.5196     51.4507   1770.0000    200.0000      0.0000    835.0000     35.7433     24.6464   1529.0736      2.4875
   2231      2.5055     22.5181     51.4504   1770.0000    200.0000      0.0000    835.0000     35.7443     24.6476   1529.0708      2.4840
   2232      2.5033     22.5166     51.4503   1770.0000    200.0000      0.0000    835.0000     35.7454     24.6489   1529.0681      2.4819
   2233      2.5020     22.5156     51.4498   1763.0000    199.0000      0.0000    801.0000     35.7459     24.6495   1529.0660      2.4806
   2234      2.5012     22.5146     51.4495   1763.0000    199.0000      0.0000    801.0000     35.7465     24.6502   1529.0641      2.4798
   2235      2.5007     22.5131     51.4494   1763.0000    199.0000      0.0000    801.0000     35.7476     24.6515   1529.0614      2.4793
   2236      2.5005     22.5121     51.4493   1763.0000    199.0000      0.0000    801.0000     35.7483     24.6523   1529.0597      2.4790
   2237      2.5003     22.5111     51.4492   1763.0000    199.0000      0.0000    801.0000     35.7491     24.6532   1529.0580      2.4788
   2238      2.5002     22.5101     51.4488   1763.0000    199.0000      0.0000    801.0000     35.7496     24.6538   1529.0559      2.4787
   2239      2.5001     22.5086     51.4481   1763.0000    199.0000      0.0000    801.0000     35.7503     24.6548   1529.0529      2.4787
   2240      2.5001     22.5076     51.4469   1763.0000    199.0000      0.0000    801.0000     35.7502     24.6550   1529.0502      2.4786
   2241      2.5000     22.5061     51.4462   1763.0000    199.0000      0.0000    801.0000     35.7508     24.6559   1529.0470      2.4786
   2242      2.5000     22.5051     51.4450   1763.0000    199.0000      0.0000    801.0000     35.7507     24.6561   1529.0443      2.4786
   2243      2.5000     22.5031     51.4439   1767.0000    200.0000      0.0000    986.0000     35.7515     24.6573   1529.0399      2.4786
   2244      2.5000     22.5011     51.4424   1767.0000    200.0000      0.0000    986.0000     35.7519     24.6582   1529.0353      2.4786
   2245      2.5000     22.4981     51.4407   1767.0000    200.0000      0.0000    986.0000     35.7531     24.6599   1529.0288      2.4786
   2246      2.4607     22.4971     51.4393   1767.0000    200.0000      0.0000    986.0000     35.7528     24.6598   1529.0253      2.4395
   2247      2.4368     22.4961     51.4384   1767.0000    200.0000      0.0000    986.0000     35.7530     24.6601   1529.0225      2.4159
   2248      2.4223     22.4951     51.4379   1772.0000    200.0000     16.0000    808.0000     35.7534     24.6607   1529.0201      2.4015
   2249      2.4529     22.4941     51.4376   1772.0000    200.0000     16.0000    808.0000     35.7540     24.6615   1529.0187      2.4318
   2250      2.4714     22.4931     51.4374   1772.0000    200.0000     16.0000    808.0000     35.7546     24.6624   1529.0172      2.4502
   2251      2.4433     22.4926     51.4381   1772.0000    200.0000     16.0000    808.0000     35.7556     24.6631   1529.0165      2.4224
   2252      2.4263     22.4926     51.4385   1772.0000    200.0000     16.0000    808.0000     35.7559     24.6633   1529.0165      2.4055
   2253      2.4159     22.4931     51.4387   1772.0000    200.0000     16.0000    808.0000     35.7557     24.6630   1529.0173      2.3952
   2254      2.4097     22.4936     51.4389   1772.0000    200.0000     16.0000    808.0000     35.7554     24.6626   1529.0183      2.3890
   2255      2.4059     22.4941     51.4390   1772.0000    200.0000     16.0000    808.0000     35.7551     24.6622   1529.0192      2.3852
   2256      2.4036     22.4956     51.4394   1772.0000    200.0000     16.0000    808.0000     35.7542     24.6611   1529.0220      2.3829
   2257      2.3628     22.4966     51.4401   1772.0000    200.0000     16.0000    808.0000     35.7539     24.6604   1529.0236      2.3425
   2258      2.3381     22.4981     51.4405   1761.0000    200.0000      0.0000    800.0000     35.7530     24.6591   1529.0260      2.3180
   2259      2.3231     22.5001     51.4411   1761.0000    200.0000      0.0000    800.0000     35.7518     24.6576   1529.0297      2.3032
   2260      2.3534     22.5021     51.4423   1761.0000    200.0000      0.0000    800.0000     35.7511     24.6567   1529.0345      2.3332
   2261      2.3324     22.5031     51.4434   1761.0000    200.0000      0.0000    800.0000     35.7512     24.6563   1529.0369      2.3124
   2262      2.3196     22.5041     51.4445   1761.0000    200.0000      0.0000    800.0000     35.7512     24.6560   1529.0392      2.2997
   2263      2.3119     22.5051     51.4455   1759.0000    200.0000      0.0000    889.0000     35.7512     24.6557   1529.0416      2.2921
   2264      2.3072     22.5061     51.4461   1759.0000    200.0000      0.0000    889.0000     35.7508     24.6551   1529.0438      2.2874
   2265      2.3044     22.5066     51.4461   1759.0000    200.0000      0.0000    889.0000     35.7504     24.6546   1529.0446      2.2846
   2266      2.3027     22.5071     51.4469   1759.0000    200.0000      0.0000    889.0000     35.7506     24.6546   1529.0460      2.2829
   2267      2.3016     22.5076     51.4474   1759.0000    200.0000      0.0000    889.0000     35.7506     24.6545   1529.0472      2.2819
   2268      2.3010     22.5076     51.4477   1759.0000    200.0000      0.0000    889.0000     35.7508     24.6546   1529.0475      2.2812
   2269      2.3006     22.5081     51.4482   1759.0000    200.0000      0.0000    889.0000     35.7508     24.6545   1529.0488      2.2809
   2270      2.3004     22.5081     51.4486   1759.0000    200.0000      0.0000    889.0000     35.7511     24.6547   1529.0491      2.2806
   2271      2.3002     22.5081     51.4484   1759.0000    200.0000      0.0000    889.0000     35.7510     24.6546   1529.0490      2.2805
   2272      2.3001     22.5086     51.4491   1759.0000    200.0000      0.0000    889.0000     35.7511     24.6545   1529.0504      2.2804
   2273      2.3001     22.5091     51.4495   1757.0000    199.0000      0.0000    904.0000     35.7510     24.6543   1529.0515      2.2803
   2274      2.3000     22.5096     51.4501   1757.0000    199.0000      0.0000    904.0000     35.7511     24.6543   1529.0530      2.2803
   2275      2.3000     22.5101     51.4501   1757.0000    199.0000      0.0000    904.0000     35.7507     24.6538   1529.0537      2.2803
   2276      2.3000     22.5096     51.4501   1757.0000    199.0000      0.0000    904.0000     35.7511     24.6543   1529.0530      2.2803
   2277      2.3394     22.5091     51.4485   1757.0000    199.0000      0.0000    904.0000     35.7502     24.6539   1529.0514      2.3193
   2278      2.3632     22.5081     51.4452   1754.0000    200.0000      0.0000    946.0000     35.7485     24.6530   1529.0472      2.3429
   2279      2.3777     22.5066     51.4408   1754.0000    200.0000      0.0000    946.0000     35.7463     24.6518   1529.0413      2.3573
   2280      2.3471     22.5041     51.4354   1754.0000    200.0000      0.0000    946.0000     35.7441     24.6507   1529.0319      2.3270
   2281      2.3679     22.5011     51.4314   1754.0000    200.0000      0.0000    946.0000     35.7434     24.6511   1529.0237      2.3476
   2282      2.3805     22.4986     51.4281   1754.0000    200.0000      0.0000    946.0000     35.7429     24.6515   1529.0170      2.3601
   2283      2.3882     22.4961     51.4258   1754.0000    200.0000      0.0000    946.0000     35.7431     24.6524   1529.0109      2.3677
   2284      2.3928     22.4931     51.4239   1754.0000    200.0000      0.0000    946.0000     35.7441     24.6541   1529.0043      2.3723
   2285      2.3957     22.4906     51.4228   1754.0000    200.0000      0.0000    946.0000     35.7453     24.6557   1528.9991      2.3751
   2286      2.4367     22.4886     51.4221   1754.0000    200.0000      0.0000    946.0000     35.7464     24.6573   1528.9960      2.4158
   2287      2.4223     22.4866     51.4206   1754.0000    200.0000      0.0000    946.0000     35.7468     24.6581   1528.9910      2.4015
   2288      2.4135     22.4816     51.4168   1757.0000    199.0000      0.0000    749.0000     35.7480     24.6604   1528.9792      2.3928
   2289      2.4475     22.4741     51.4103   1757.0000    199.0000      0.0000    749.0000     35.7490     24.6634   1528.9615      2.4265
   2290      2.5075     22.4636     51.4000   1757.0000    199.0000      0.0000    749.0000     35.7496     24.6671   1528.9360      2.4860
   2291      2.5046     22.4591     51.3941   1757.0000    199.0000      0.0000    749.0000     35.7487     24.6677   1528.9235      2.4831
   2292      2.5028     22.4561     51.3898   1757.0000    199.0000      0.0000    749.0000     35.7478     24.6679   1528.9147      2.4813
   2293      2.5410     22.4536     51.3872   1776.0000    199.0000      0.0000    806.0000     35.7477     24.6687   1528.9088      2.5192
